id,title,description,label,label_text
19071,NORWEGIANS MAY HAVE SOLD MORE COMPUTERS TO USSR,"The Norwegian company <Konsgberg Vaapenfabrikk> (KV) may have sold more high technology defence equipment since an original deal in 1982, senior justice officials said. State prosecutor Tor-Aksel Busch told Reuters he had started fresh investigations into the state-owned arms firm which delivered computers to the Soviet Union in 1982 and 1983, used to make near-silent submarine propellers. ""There may have been other deliveries of the same equipment since then,"" he said. Reuter",5,other
9431,SYNALLOY <SYO> ENDS PLANS TO SELL UNIT,Synalloy Corp said it has ended talks on the sale of its Blackman Uhler Chemical Division to Intex Products Inc because agreement could not be reached. The company said it does not intend to seek another buyer. Reuter,1,acq
974,U.S. LEADING INDEX FELL 1.0 PCT IN JANUARY,"The U.S. index of leading indicators fell a seasonally adjusted 1.0 pct in January after a revised 2.3 pct December gain, the Commerce Department said. The department previously said the index rose 2.1 pct in December. The decline in January was the biggest for any month since July, 1984, when the index fell 1.7 pct. The January decrease left the index at 183.8 over its 1967 base of 100, and was led by a fall in contracts and orders for plant and equipment. A total of six of 10 indicators available for January contributed to the decline. Besides contracts and orders for plant and equipment, they were building permits, manufacturers' new orders for consumer goods, a change in sensitive materials prices, slower deliveries from vendors and higher average weekly claims for state unemployment insurance. Four of 10 indicators were positive, including stock prices, new business formation, average work week and money supply. The main factor for the December upward revision was new business formation. There was no revision in the 0.9 pct increase in the leading indicators index for November. The index of coincident indicators, which measures the current economy, fell 0.1 pct in January after increases of 0.7 pct in December and 0.2 pct in November. The index of lagging indicators, which measures past economic activity, rose 0.5 pct in January after a decrease of 0.5 pct in December and an increase of 0.2 pct in November. Reuter",5,other
6181,EQUION CORP <EQUI> 2ND QTR JAN 31 NET,"Oper shr 19 cts vs 18 cts Oper net 951,902 vs 987,860 Revs 19.0 mln vs 17.1 mln Six mths Oper shr 26 cts vs 35 cts Oper net 1,332,273 vs 2,502,868 Revs 33.6 mln vs 29.2 mln Note: Oper net excludes tax credits of 897,925 dlrs vs 841,511,dlrs for qtr and 1,306,860 dlrs vs 2,132,073 dlrs for six mths. Note: Year-ago results restated to reflect change in accounting principle effective August one, 1985. Reuter",0,earn
18031,ONE OF TWO SARA LEE <SLE> STRIKES SETTLED,"Sara Lee Corp said 500 workers at its Kitchens of Sara Lee bakery operation in Deerfield, Ill., have returned to work this week after ratifying a contract. A company spokesman said members of Local Two of the Bakery, Confectionery and Tobacco Workers, who had walked out May 10, reached ""mutually agreeable terms"" in a new two-year contract. Meanwhile, about 100 Teamster drivers and warehouse employees, whose contract expired May 16, remained out, the company said. No new talks were scheduled, Sara Lee said. Details of the new contract were not immediately available, but a company spokesman said it ""maintained benefits and called for no sacrifices from current employees."" Union sources reported that the contract freezes wages and introduces a sharply lower starting rate for new hires. They said it also gives Sara Lee concessions on a workplace issue involving excused absences. Reuter",5,other
12992,NORANDA MINE SEEN BELOW FULL OUTPUT FOR MONTHS,"Noranda Inc said production will remain shut down at its fire-damaged copper mine here until it can completely examine the mine. If it decides to keep the mine open it would take four or five months before it could resume full production. Company spokesman Dale Coffin said the investigation could take from a few days to several weeks but would not be more specific. Noranda said when it resumes production it plans to operate the mine at about one-third of the normal 72,000 tonnes annual finished capacity. The fire, which started Wednesday and burned itself out late yesterday weakened part of the mine's support structure, Coffin said. One miner was killed and 56 others were trapped underground for about 24 hours before being brought safely out. Reuter",5,other
11619,BUTLER <BTLR> TO PURCHASE NATURALITE,"Butler Manufacturing Co said it signed a letter of intent to purchase <Naturalite Inc>, a designer of skylights. Terms were not disclosed. Naturalite had sales of about 20 mln dlrs in 1986. The transaction is expected to be completed in May and subject to both boards' approvals. Reuter",1,acq
4203,PANAMANIAN WHEAT SHIP STILL GROUNDED OFF SYRIA,"The Panamanian bulk carrier Juvena is still aground outside Tartous, Syria, despite discharging 6,400 tons of its 39,000-ton cargo of wheat, and water has entered the engine-room due to a crack in the vessel bottom, Lloyds Shipping Intelligence Service said. The Juvena, 53,351 tonnes dw, ran aground outside Tartous port basin breakwater on February 25 in heavy weather and rough seas. Reuter",5,other
7814,WTD INDUSTRIES <WTDI> SAWMILL OFFER REJECTED,"WTD Industries Inc said its offer to buy the bankrupt Harris Pine sawmill in Pendleton, Oregon was rejected by the bankruptcy court trustee. The company said the bid was rjected in favor of a higher offer. Reuter",1,acq
13707,WANG <WAN B> ADDS ENTRY-LEVEL TEMPEST UNITS,"Wang Laboratories Inc said it has added two entry-level 32-bit minicomputers to its TEMPEST systems product line. It said the low-cost VS 5T and VS 6T, priced at 13,500 dlrs and 21,500 dlrs, respectively, maintain software and peripheral compatibility with all VS systems. The new systems can be configured both as standalone processors and as end-node systems in large distributed networks. Wang also said it is introducing a 1/4-inch streaming caRtridge tape drive for system back-up and two SCSI-technology portable Winchester disk drives for increased security, greater capaicty and faster throughput. It said the caRtridge tape dirve is priced at 4,000 dlrs. The new disk drives are priced at 9,000 dlrs for a 72MB model and 15,000 dlrs for a 145MB model. The company said the new computers and storage devices, available in May, comply with the U.S. Government's NACSIM 5100A specifications. Reuter",5,other
1530,FORD LATE FEBRUARY U.S. CAR SALES UP 29.3 PCT,,5,other
8501,PRIMARK CORP <PMK> REGULAR DIVIDEND,Qtly div 32.5 cts vs 32.5 cts in prior qtr Payable Mary 15 Record April 15 Reuter,0,earn
6747,CHILDREN'S DISCOVERY <CDCRA> 4TH QTR LOSS,"Shr loss 18 cts vs profit six cts Net loss 509,471 vs profit 163,840 Revs 2,623,974 vs 1,835,580 12 mths Shr loss 18 cts vs profit 10 cts Net loss 494,352 vs profit 173,948 Revs 10.1 mln vs 3,551,429 NOTE: 4th qtr loss reflects 290,000 dlrs of non-recurring expenses related to senior management changes. Full name of company is Children's Discovery Centers of America Inc. Reuter",0,earn
3633,EMPIRE OF CAROLINA INC <EMP> YEAR NET,"Shr 1.26 dlrs vs 67 cts Net 7,299,000 vs 3,607,000 Revs 52.4 mln vs 40.7 mln Avg shrs 6,028,755 vs 2,408,766 NOTE: 1985 results restated to include Deltona Corp <DLT> investment on equity method. Reuter",0,earn
13726,LME ALUMINIUM MIDSESSION SEES WIDER BACKWARDATION,"LME aluminium prices eased this morning under light dollar based selling of three months delivery but persistent covering of nearby short positions widened the backwardation to around 69 stg from 66 yesterday, dealers said. Three months ended official ring dealings at 805.50 stg, down 2.50 stg a tonne from yesterday afternoon's kerb close, and the dollar equivalent traded from 1,299 on the pre-market down to 1,293 dlrs at the end of the rings and compared with 1,298 yesterday. The nearby covering was prompted by supply tightness created by likely large April option declarations but no reports circulated this morning of any further enquiry for short term April options. This was evident Friday and yesterday. REUTER",5,other
8902,STANDARD CHARTERED BOOSTED BAD-DEBT PROVISIONS,"Standard Chartered Plc <STCH.L>, faced with a recession in the key Singapore and Malaysian markets and an ongoing depression in the shipping industry, boosted its bad-debt provisions in 1986, chairman Lord Barber said. Barber said in a statement on the bank's 1986 results that bad and doubtful debt provisions, both general and specific, stood at 545.6 mln stg against 416.6 mln at end-1985. Bank figures showed the increase was almost exclusively in the specific bad risk provision, which qualifies for U.K. Tax breaks. New specific provisions rose by 111.5 mln stg while 71.2 mln stg were reallocated from the general risk provision. In all, a 184.2 mln stg charge was made against profits for 1986, compared with a 100.7 mln stg charge in 1985. Total pre-tax profits fell to 254 mln after 268 mln in 1985. ""The continuing serious recessionary conditions in Singapore and Malaysia and the depressed condition of the shipping industry made it necessary to provide heavily against bad and doubtful debs arising from loans in the Asia Pacific region, on top of the normal level of provisioning,"" Barber said. He said, ""the decision was also taken to build up loan loss reeserves by making a sizeable increase in the charges for general provisions for commercial and cross border risks."" Barber said due to bad-debt provisioning, the Asia Pacific region made ""a negligible contribution to pre-tax profits."" He said the profits contribution from the U.K. Businesses was ""well maintained, although the r",5,other
8348,GENCORP FILES SUIT AGAINST GENERAL PARTNERS OFFER,,5,other
1009,GREASE MONKEY HOLDING CORP <GMHC> YEAR NOV 30,"Shr nil vs nil Net 130,998 vs 30,732 Revs 1,568,941 vs 1,0053,234 Reuter",0,earn
