id,title,description,label,label_earn
1026,"KENYAN ECONOMY FACES PROBLEMS, PRESIDENT SAYS","The Kenyan economy is heading for difficult times after a boom last year, and the country must tighten its belt to prevent the balance of payments swinging too far into deficit, President Daniel Arap Moi said. In a speech at the state opening of parliament, Moi said high coffee prices and cheap oil in 1986 led to economic growth of five pct, compared with 4.1 pct in 1985. The same factors produced a two billion shilling balance of payments surplus and inflation fell to 5.6 pct from 10.7 pct in 1985, he added. ""But both these factors are no longer in our favour ... As a result, we cannot expect an increase in foreign exchange reserves during the year,"" he said. The price of coffee, Kenya's main source of foreign exchange, fell in London today to about 94 cents a pound from a peak of 2.14 dlrs in January 1986. Crude oil, which early last year slipped below 10 dlrs a barrel, has since crept back to over 18 dlrs. Moi said the price changes, coupled with a general decline in the flow of capital from the rest of the world, made it more difficult to finance the government's budget deficit. Kenya was already spending over 27 pct of its budget on servicing its debts and last year it was a net exporter of capital for the first time in its history, he added. ""This is a clear indication that we are entering a difficult phase as regards our external debts, and it is imperative that we raise the rate of domestic savings and rely less on foreign sources to finance our development,"" he said.",0,0
4121,SVENSKA HANDELSBANKEN TO START FUTURES TRADING,"Sweden's second largest bank Svenska Handelsbanken <SHBS.S> said it will launch trading in share futures with fixed maturity dates from March 19. Trading will start in four stocks -- Svenska Cellulosa AB <SCAB.S> (SCA), Forsakrings AB Skandia <SKDS.S>, AB Volvo <VOLV.S> and Pharmacia AB <PHAB.S>. Each futures contract is for 1,000 shares and with fixed terms of three and six months. The bank did not say whether the futures instruments will be open to foreign investors, who are only allowed to own so-called unrestricted shares in Swedish companies. The Swedish Central Bank last month gave the go-ahead for foreigners to trade in share options, but said such approval will only be given on an individual basis. The Handelsbanken scheme, aimed at mainly institutional investors, is only the latest of several novelties introduced on Sweden's fast-growing financial markets in recent years. The country's private options exchange is already the world's fifth largest and tomorrow a rival market, the Sweden Options and Futures Exchange (SOFE), will begin trading. SOFE will also launch a market for share index futures this spring. REUTER",0,0
4577,MEATPACKERS RESPOND TO OCCIDENTAL<OXY> OFFER,"Local 222 of the United Food and Commercial Workers Union said it is calling a membership meeting, possibly Sunday, to discuss its response to a decision by Iowa Beef Processors Inc to lift a lockout at its Dakota City, Nebraska plant and resume operations. The UFCWU will consider all options available to it including a strike or returning to work under IBP's last labor contract proposal, a spokeswoman for Local 222 said by phone. About 2,800 UFCWU members have been locked out at the Dakota City plant since December 14. IBP is a subsidiary of Occidental Petroleum Corp. Reuter",0,0
8425,AMERICAN SHARED HOSPITAL SERVICES <AMSH> YEAR,"Period ended December 31. Shr profit 11 cts vs loss 24 cts Net profit 224,271 vs loss 511,349 Revs 7,258,688 vs 7,200,349 Reuter",1,1
601,CITIZENS FINANCIAL CORP <CTZN> 4TH QTR NET,"Shr 17 cts vs 18 cts Net 339,000 vs 351,000 Revs 2,917,000 vs 2,735,000 12 mths Shr 62 cts vs 64 cts Net 1,268,000 vs 1,356,000 Revs 11.1 mln vs 10.5 mln Reuter",0,0
7184,SAND TECHNOLOGY SYSTEMS <SNDCF> 2ND QTR NET,"ended January 31 Shr nil vs nil Net profit 351,000 vs loss 243,000 Sales 7,050,000 vs 7,012,000 Avg shrs 106,780,000 vs 93,666,000 Six mths Shr loss one ct vs loss one ct Net loss 999,000 vs loss 563,000 Sales 10.6 mln vs 13.0 mln Avg shrs 106,641,000 vs 92,986,000 Reuter",1,1
10684,G-6 WANTS TO HOLD DLR ABOVE 150 YEN - NAKASONE,"Prime Minister Yasuhiro Nakasone said that Japan and other industrialized nations committed themselves in Paris last month to stabilize the dollar above 150 yen. He told a Lower House Budget Committee in Parliament that the six nations have taken measures, including market intervention, to support the dollar above that level. Finance Minister Kiichi Miyazawa told the same committee that the six - Britain, Canada, France, Japan, the U.S. And West Germany - had intervened aggressively since the dollar fell below 150 yen. Miyazawa said major nations are trying hard to stabilize exchange rates. Asked if there had been any change in the fundamentals of each nation since the February 22 Paris accord, he said he did not think the fundamentals themselves had changed substantially. But he said the market is sensitively looking at what is happening in major nations. He did not elaborate. Miyazawa added that it was difficult to say why there has been such speculative dollar selling in the market. REUTER",0,0
6403,BOYCOTT FORCES NAKASONE TO ADOPT STOP-GAP BUDGET,"An on-off parliamentary boycott has forced Japanese Prime Minister Yasuhiro Nakasone to adopt a provisional budget, government officials said. Economic analysts saw this as another setback in Nakasone's plans to overhaul the Japanese tax system. The parliamentary boycott by opposition parties over Nakasone's plans for a five per cent sales tax has made it impossible for the full 1987-88 budget to be passed by the start of the fiscal year on April 1, government officials said. Reuter",0,0
9674,LATIN OIL PRODUCERS TO MEET IN CARACAS,"Five regional oil producing nations will gather in Caracas tommorrow for a two-day meeting expected to center on ways to combat proposals for a U.S. tax on imported petroleum, the Venezuela's ministry of energy and mines said. Oil ministers from Mexico, Trinidad and Tobago, Ecuador and Venezuela will be on hand for the fifth meeting of the informal group of Latin American and Caribbean Petroleum Exporters, formed in 1983, it said. Colombia will also attend for the first time, as an observer nation, the ministry said. Energy and Mines Minister Arturo Hernandez Grisanti said the conference has no set agenda but one entire session Friday will be devoted to proposals for a tax on imported oil. Two of the group's members, Venezuela and Mexico, are second and third largest foreign suppliers of oil to the United States, respectively, following Canada. Venezuela, concerned about the effect such a tax would have on its exports, undertook a diplomatic push to coordinate strategy against such measures. In February, Canadian Energy Minister Marcel Masse was invited to Caracas for talks with Hernandez on proposals for an oil import tax. Reuter",0,0
2143,PIRELLI UK INT FINANCE ISSUES 50 MLN STG EUROBOND,"Pirelli UK International Finance BV is issuing a 50 mln stg eurobond due April 9, 1992 paying 10 pct and priced at 101-1/2 pct, lead manager Barclays De Zoete Wedd Ltd. The non callable issue is available in denominations of 10,000 and 1,000 stg and will be listed in Luxembourg. The payment date April 9, 1987. The selling concession is 1-1/4 pct while management pays 1/4 pct and underwriting 3/8 pct. REUTER",0,0
12389,MANUFACTURERS <MHC> PUTS BRAZIL ON NON-ACCRUAL,"Manufacturers Hanover Corp said it placed 1.4 billion dlrs of medium- and long-term loans to Brazilian borrowers on non-accrual as of yesterday, meaning that income will be recorded only when actual cash payments are received. As a result, net income for the first quarter will be reduced by 18 mln dlrs. If Brazil, which suspended interest payments on its term debt on February 20, continues to defer interest payments for the rest of the year, net income for the whole of 1987 would be reduced by a total of 72 mln dlrs. U.S. bank accounting guidelines do not require loans to be placed on nonaccrual unless interest payments are past due 90 days or more. However, Manufacturers Hanover said that, in light of current circumstances, it was more appropriate to record income on its Brazilian loans only when cash payments were received. It added that it believes Brazil will reach agreement with its banks on a debt restructuring and that all interest payments will be received later in 1987. The company earned 102.1 mln dlrs in first-quarter 1986 and 410.7 mln dlrs for the whole of the year. Reuter",1,1
12048,EQUICOR SEES YEAR REVENUES TO TOP TWO BILLION,"Equicor, Equitable HCA Corp, said that the company will likely attain revenues in excess of two billion dlrs in its first year of operations. The company, created last October with initial equity of 400 mln dlrs, is owned equally by the Equitable Life Assurance Society of the U.S. and Hospital Corp of America <HCA>. Financial results for the first six months of the company's operations were not disclosed. Equicor provides employee group plans to 1,500 corporations nationwide. It said it aims to double its marketshare in five years from the about 3.5 pct of the employee benefits industry it controls. Reuter",1,1
8116,"CHINA, PORTUGAL TO MAKE STATEMENT ON MACAO FUTURE","Talks between China and Portugal on the future of Macao have ended and the two countries will issue a joint statement at 5 P.M. Peking time (0900 GMT), Portuguese Ambassador Octavio Valerio said. ""We are very happy with the results,"" Valerio told reporters after four days of discussions on how and when the Portuguese-run peninsula in southern China will be handed back to Peking. REUTER",0,0
9775,MONTREAL TRUSTCO ISSUES CANADIAN DOLLAR EUROBOND,"Montreal Trustco Inc is issuing a 100 mln Canadian dlr, 8-1/2 pct bond due May 6, 1992 at 101 pct, lead manager Societe Generale said. The non-callable issue is of unsecured, unsubordinated debt. Denominations are of 1,000 and 10,000 Canadian dlrs and listing is in Luxembourg. Payment date is May 5. Fees are 1-1/4 pct for selling, 3/8 pct for underwriting and 1/4 pct for management including a 1/8 pct praecipuum. REUTER",0,0
6432,"MALAYSIA TO CUT OIL OUTPUT FURTHER, TRADERS SAY","Malaysia's state oil company Petronas will cut oil production to 420,000 barrels per day (bpd) from May 1, trade sources said. Malaysia cut its 510,000 bpd target output by 10 pct last September to support Opec moves to boost prices, and the latest cut would reduce output by 17.5 pct from 1986's target level. Petronas said in February that Malaysia would maintain its 10 pct production cutback until mid-1987. However, the Finance Ministry said in its annual report that Malaysia's crude oil output was expected to rise to an average 510,000 bpd in 1987. The ministry's forecast assumed average 1987 crude prices at 13 dlrs/barrel (bbl), but prices have risen enough to permit further production cutbacks, the sources said. Malaysia's benchmark Tapis blend fetched above 18 dlrs/bbl this year against a low of 10.50 dlrs/bbl in July, they said. Traders said further reductions by Malaysia would add to the tight spot availabilities of Asian grades caused by reduced Indonesian and Chinese crude output. The cutback will also help Malaysia maintain prices, as there is concern some buyers want to reduce term purchases due to the availability of cheaper alternatives, the sources said. In addition to term sales, Petronas has been offering two to three 400,000 bbl spot cargoes of Malaysian crude each month for sale through tender, the sources said. However, this practice is likely to dwindle given the reduced scale of production, they said.",0,0
3569,PULITZER PUBLISHING CO <PLTZC> 4TH QTR NET,"Shr 47 cts vs 40 cts Net 4,258,000 vs 5,942,000 Revs 92.6 mln vs 77.1 mln Avg shrs 8,977,000 vs 15.0 mln Year Shr 1.22 dlrs vs 1.34 dlrs Net 16.4 mln vs 20.0 mln Revs 329.1 mln vs 272.1 mln Avg shrs 13.5 mln vs 15.0 mln NOTE: Interest expense 4,384,000 dlrs vs 545,000 dlrs in quarter and 6,979,000 dlrs vs 2,425,000 dlrs in year. 1986 year net reflects undisclosed amount of expenses for defense of takeover effort. Reuter",1,1
